date,code,name,group,close,volume,per_share_amount,daily_yield,yield_10y,yield_30y,spread_A_10y,spread_A_30y,market_cap,phase
2024-05-16,508031.SH,国泰海通城投宽庭保租房REIT,A,3.173,822211,0.128,0.04034037188780334,2.3147,2.5811,1.719337188780334,1.452937188780334,3173000000.0,phase3_rational
2024-05-17,508031.SH,国泰海通城投宽庭保租房REIT,A,3.165,623533,0.128,0.04044233807266983,2.3077,2.5867,1.7365338072669831,1.4575338072669832,3165000000.0,phase3_rational
2024-05-20,508031.SH,国泰海通城投宽庭保租房REIT,A,3.176,719449,0.128,0.04030226700251889,2.3105,2.5917,1.719726700251889,1.4385267002518893,3176000000.0,phase3_rational
2024-05-21,508031.SH,国泰海通城投宽庭保租房REIT,A,3.174,507687,0.128,0.04032766225582861,2.3141,2.5927,1.7186662255828606,1.4400662255828607,3174000000.0,phase3_rational
2024-05-22,508031.SH,国泰海通城投宽庭保租房REIT,A,3.16,1449457,0.128,0.04050632911392405,2.3123,2.57,1.7383329113924053,1.4806329113924055,3160000000.0,phase3_rational
2024-05-23,508031.SH,国泰海通城投宽庭保租房REIT,A,3.13,2745668,0.128,0.04089456869009585,2.3063,2.5451,1.7831568690095847,1.5443568690095844,3130000000.0,phase3_rational
2024-05-24,508031.SH,国泰海通城投宽庭保租房REIT,A,3.165,966345,0.128,0.04044233807266983,2.3134,2.5515,1.730833807266983,1.4927338072669833,3165000000.0,phase3_rational
2024-05-27,508031.SH,国泰海通城投宽庭保租房REIT,A,3.159,715366,0.128,0.04051915163026275,2.3084,2.5452,1.7435151630262746,1.5067151630262745,3159000000.0,phase3_rational
2024-05-28,508031.SH,国泰海通城投宽庭保租房REIT,A,3.158,876134,0.128,0.04053198226725776,2.2994,2.5302,1.7537982267257761,1.5229982267257762,3158000000.0,phase3_rational
2024-05-29,508031.SH,国泰海通城投宽庭保租房REIT,A,3.142,1584576,0.128,0.040738383195416936,2.2776,2.5242,1.7962383195416938,1.5496383195416938,3142000000.0,phase3_rational
2024-05-30,508031.SH,国泰海通城投宽庭保租房REIT,A,3.129,1528270,0.128,0.040907638223074465,2.2826,2.5327,1.808163822307446,1.558063822307446,3129000000.0,phase3_rational
2024-05-31,508031.SH,国泰海通城投宽庭保租房REIT,A,3.154,309777,0.128,0.040583386176284084,2.2926,2.5552,1.7657386176284078,1.5031386176284078,3154000000.0,phase3_rational
2024-06-03,508031.SH,国泰海通城投宽庭保租房REIT,A,3.142,1594820,0.128,0.040738383195416936,2.2853,2.5473,1.788538319541694,1.526538319541694,3142000000.0,phase3_rational
2024-06-04,508031.SH,国泰海通城投宽庭保租房REIT,A,3.16,750140,0.128,0.04050632911392405,2.2854,2.5453,1.7652329113924052,1.5053329113924052,3160000000.0,phase3_rational
2024-06-05,508031.SH,国泰海通城投宽庭保租房REIT,A,3.159,458240,0.128,0.04051915163026275,2.2808,2.5378,1.7711151630262743,1.5141151630262746,3159000000.0,phase3_rational
2024-06-06,508031.SH,国泰海通城投宽庭保租房REIT,A,3.158,576894,0.128,0.04053198226725776,2.2828,2.5378,1.770398226725776,1.5153982267257762,3158000000.0,phase3_rational
2024-06-07,508031.SH,国泰海通城投宽庭保租房REIT,A,3.16,2679955,0.128,0.04050632911392405,2.2833,2.5303,1.7673329113924052,1.5203329113924053,3160000000.0,phase3_rational
2024-06-11,508031.SH,国泰海通城投宽庭保租房REIT,A,3.167,374885,0.128,0.04041679823176508,2.2791,2.5195,1.7625798231765084,1.5221798231765087,3167000000.0,phase3_rational
2024-06-12,508031.SH,国泰海通城投宽庭保租房REIT,A,3.165,154265,0.128,0.04044233807266983,2.276,2.5235,1.7682338072669834,1.5207338072669834,3165000000.0,phase3_rational
2024-06-13,508031.SH,国泰海通城投宽庭保租房REIT,A,3.16,1147508,0.128,0.04050632911392405,2.2678,2.5175,1.7828329113924055,1.5331329113924053,3160000000.0,phase3_rational
2024-06-14,508031.SH,国泰海通城投宽庭保租房REIT,A,3.179,635428,0.128,0.04026423403586034,2.2558,2.499,1.7706234035860344,1.5274234035860341,3179000000.0,phase3_rational
2024-06-17,508031.SH,国泰海通城投宽庭保租房REIT,A,3.174,288145,0.128,0.04032766225582861,2.2609,2.5057,1.7718662255828606,1.5270662255828604,3174000000.0,phase3_rational
2024-06-18,508031.SH,国泰海通城投宽庭保租房REIT,A,3.199,315610,0.128,0.04001250390747109,2.2537,2.4887,1.7475503907471093,1.512550390747109,3199000000.0,phase3_rational
2024-06-19,508031.SH,国泰海通城投宽庭保租房REIT,A,3.196,673158,0.128,0.04005006257822278,2.2429,2.4797,1.762106257822278,1.5253062578222782,3196000000.0,phase3_rational
2024-06-20,508031.SH,国泰海通城投宽庭保租房REIT,A,3.208,311482,0.128,0.0399002493765586,2.2445,2.4708,1.7455249376558601,1.51922493765586,3208000000.0,phase3_rational
2024-06-21,508031.SH,国泰海通城投宽庭保租房REIT,A,3.234,1092491,0.128,0.039579468150896725,2.2571,2.4797,1.7008468150896725,1.4782468150896726,3234000000.0,phase3_rational
2024-06-24,508031.SH,国泰海通城投宽庭保租房REIT,A,3.256,550704,0.128,0.03931203931203932,2.2451,2.4607,1.6861039312039319,1.4705039312039316,3256000000.0,phase3_rational
2024-06-25,508031.SH,国泰海通城投宽庭保租房REIT,A,3.274,650076,0.128,0.03909590714722053,2.235,2.4477,1.674590714722053,1.4618907147220526,3274000000.0,phase3_rational
2024-06-26,508031.SH,国泰海通城投宽庭保租房REIT,A,3.274,703067,0.128,0.03909590714722053,2.2225,2.4442,1.6870907147220526,1.4653907147220528,3274000000.0,phase3_rational
2024-06-27,508031.SH,国泰海通城投宽庭保租房REIT,A,3.355,1928160,0.128,0.038152011922503726,2.2081,2.4282,1.6071011922503726,1.3870011922503727,3355000000.0,phase3_rational
2024-06-28,508031.SH,国泰海通城投宽庭保租房REIT,A,3.322,2471107,0.128,0.03853100541842264,2.2058,2.4282,1.647300541842264,1.424900541842264,3322000000.0,phase3_rational
2024-07-01,508031.SH,国泰海通城投宽庭保租房REIT,A,3.329,995524,0.128,0.03844998498047462,2.2486,2.4782,1.5963984980474617,1.3667984980474617,3329000000.0,phase3_rational
2024-07-02,508031.SH,国泰海通城投宽庭保租房REIT,A,3.353,1735864,0.128,0.03817476886370414,2.2369,2.4692,1.5805768863704142,1.3482768863704142,3353000000.0,phase3_rational
2024-07-03,508031.SH,国泰海通城投宽庭保租房REIT,A,3.376,1422901,0.128,0.037914691943127965,2.2426,2.4738,1.5488691943127963,1.317669194312796,3376000000.0,phase3_rational
2024-07-04,508031.SH,国泰海通城投宽庭保租房REIT,A,3.376,733764,0.128,0.037914691943127965,2.2502,2.4798,1.5412691943127963,1.3116691943127963,3376000000.0,phase3_rational
2024-07-05,508031.SH,国泰海通城投宽庭保租房REIT,A,3.387,611855,0.128,0.0377915559492176,2.2754,2.513,1.5037555949217598,1.2661555949217598,3387000000.0,phase3_rational
2024-07-08,508031.SH,国泰海通城投宽庭保租房REIT,A,3.339,2272820,0.128,0.03833483078766098,2.2904,2.5205,1.5430830787660978,1.3129830787660977,3339000000.0,phase3_rational
2024-07-09,508031.SH,国泰海通城投宽庭保租房REIT,A,3.335,2107451,0.128,0.0383808095952024,2.2698,2.5017,1.5682809595202403,1.3363809595202403,3335000000.0,phase3_rational
2024-07-10,508031.SH,国泰海通城投宽庭保租房REIT,A,3.38,1630232,0.128,0.0378698224852071,2.2707,2.5068,1.5162822485207101,1.2801822485207102,3380000000.0,phase3_rational
2024-07-11,508031.SH,国泰海通城投宽庭保租房REIT,A,3.379,709311,0.128,0.03788102989050015,2.2648,2.5025,1.523302989050015,1.2856029890500151,3379000000.0,phase3_rational
2024-07-12,508031.SH,国泰海通城投宽庭保租房REIT,A,3.395,422728,0.128,0.03770250368188512,2.2604,2.4921,1.5098503681885123,1.2781503681885122,3395000000.0,phase3_rational
2024-07-15,508031.SH,国泰海通城投宽庭保租房REIT,A,3.47,1296418,0.128,0.03688760806916427,2.2541,2.4772,1.4346608069164266,1.211560806916427,3470000000.0,phase3_rational
2024-07-16,508031.SH,国泰海通城投宽庭保租房REIT,A,3.452,2339521,0.128,0.03707995365005794,2.2613,2.4801,1.4466953650057937,1.2278953650057933,3452000000.0,phase3_rational
2024-07-17,508031.SH,国泰海通城投宽庭保租房REIT,A,3.455,278843,0.128,0.03704775687409551,2.2598,2.4812,1.4449756874095514,1.2235756874095514,3455000000.0,phase3_rational
2024-07-18,508031.SH,国泰海通城投宽庭保租房REIT,A,3.464,920509,0.128,0.03695150115473441,2.2673,2.4901,1.4278501154734409,1.205050115473441,3464000000.0,phase3_rational
2024-07-19,508031.SH,国泰海通城投宽庭保租房REIT,A,3.447,1514613,0.128,0.03713373948360894,2.2614,2.4842,1.4519739483608936,1.2291739483608937,3447000000.0,phase3_rational
2024-07-22,508031.SH,国泰海通城投宽庭保租房REIT,A,3.411,997141,0.128,0.037525652301377894,2.2461,2.4712,1.5064652301377892,1.2813652301377894,3411000000.0,phase3_rational
2024-07-23,508031.SH,国泰海通城投宽庭保租房REIT,A,3.386,1167500,0.128,0.03780271707028943,2.2322,2.4691,1.5480717070289427,1.3111717070289428,3386000000.0,phase3_rational
2024-07-24,508031.SH,国泰海通城投宽庭保租房REIT,A,3.379,928190,0.128,0.03788102989050015,2.2381,2.4676,1.5500029890500149,1.320502989050015,3379000000.0,phase3_rational
2024-07-25,508031.SH,国泰海通城投宽庭保租房REIT,A,3.396,266605,0.128,0.037691401648998826,2.2168,2.4357,1.5523401648998827,1.3334401648998826,3396000000.0,phase3_rational
2024-07-26,508031.SH,国泰海通城投宽庭保租房REIT,A,3.439,1078875,0.128,0.03722012212852573,2.1944,2.4226,1.5276122128525733,1.2994122128525731,3439000000.0,phase3_rational
2024-07-29,508031.SH,国泰海通城投宽庭保租房REIT,A,3.426,481822,0.128,0.037361354349095155,2.1574,2.39,1.5787354349095155,1.3461354349095154,3426000000.0,phase3_rational
2024-07-30,508031.SH,国泰海通城投宽庭保租房REIT,A,3.444,535252,0.128,0.03716608594657375,2.148,2.3765,1.5686085946573751,1.3401085946573752,3444000000.0,phase3_rational
2024-07-31,508031.SH,国泰海通城投宽庭保租房REIT,A,3.444,393300,0.128,0.03716608594657375,2.1494,2.3825,1.5672085946573753,1.3341085946573754,3444000000.0,phase3_rational
2024-08-01,508031.SH,国泰海通城投宽庭保租房REIT,A,3.431,359306,0.128,0.03730690760711163,2.1297,2.3651,1.6009907607111629,1.365590760711163,3431000000.0,phase3_rational
2024-08-02,508031.SH,国泰海通城投宽庭保租房REIT,A,3.442,407688,0.128,0.037187681580476466,2.1277,2.3465,1.5910681580476465,1.3722681580476466,3442000000.0,phase3_rational
2024-08-05,508031.SH,国泰海通城投宽庭保租房REIT,A,3.47,605704,0.128,0.03688760806916427,2.1376,2.3375,1.5511608069164269,1.351260806916427,3470000000.0,phase3_rational
2024-08-06,508031.SH,国泰海通城投宽庭保租房REIT,A,3.512,646036,0.128,0.03644646924829157,2.1491,2.355,1.4955469248291573,1.289646924829157,3512000000.0,phase3_rational
2024-08-07,508031.SH,国泰海通城投宽庭保租房REIT,A,3.599,474865,0.128,0.035565434843011945,2.1414,2.335,1.4151434843011943,1.2215434843011943,3599000000.0,phase3_rational
2024-08-08,508031.SH,国泰海通城投宽庭保租房REIT,A,3.592,1472604,0.128,0.035634743875278395,2.181,2.37,1.3824743875278394,1.1934743875278393,3592000000.0,phase3_rational
2024-08-09,508031.SH,国泰海通城投宽庭保租房REIT,A,3.602,529946,0.128,0.03553581343697946,2.1986,2.38,1.354981343697946,1.173581343697946,3602000000.0,phase3_rational
2024-08-12,508031.SH,国泰海通城投宽庭保租房REIT,A,3.605,549876,0.128,0.03550624133148405,2.2508,2.435,1.2998241331484048,1.1156241331484047,3605000000.0,phase3_rational
2024-08-13,508031.SH,国泰海通城投宽庭保租房REIT,A,3.578,284440,0.128,0.03577417551704863,2.2255,2.4075,1.3519175517048634,1.169917551704863,3578000000.0,phase3_rational
2024-08-14,508031.SH,国泰海通城投宽庭保租房REIT,A,3.644,849613,0.128,0.03512623490669594,2.1966,2.3751,1.3160234906695938,1.1375234906695937,3644000000.0,phase3_rational
2024-08-15,508031.SH,国泰海通城投宽庭保租房REIT,A,3.638,813739,0.128,0.035184167124793844,2.205,2.39,1.3134167124793845,1.1284167124793845,3638000000.0,phase3_rational
2024-08-16,508031.SH,国泰海通城投宽庭保租房REIT,A,3.609,381477,0.128,0.03546688833471876,2.1978,2.39,1.348888833471876,1.156688833471876,3609000000.0,phase3_rational
2024-08-19,508031.SH,国泰海通城投宽庭保租房REIT,A,3.548,817440,0.128,0.036076662908680945,2.1816,2.3675,1.4260662908680946,1.2401662908680944,3548000000.0,phase3_rational
2024-08-20,508031.SH,国泰海通城投宽庭保租房REIT,A,3.542,274157,0.128,0.036137775268210055,2.171,2.36,1.442777526821006,1.2537775268210058,3542000000.0,phase3_rational
2024-08-21,508031.SH,国泰海通城投宽庭保租房REIT,A,3.501,464616,0.128,0.03656098257640674,2.167,2.3551,1.4890982576406744,1.300998257640674,3501000000.0,phase3_rational
2024-08-22,508031.SH,国泰海通城投宽庭保租房REIT,A,3.504,1095851,0.128,0.0365296803652968,2.1582,2.3476,1.4947680365296803,1.3053680365296803,3504000000.0,phase3_rational
2024-08-23,508031.SH,国泰海通城投宽庭保租房REIT,A,3.52,372930,0.128,0.03636363636363636,2.1547,2.3401,1.4816636363636362,1.2962636363636362,3520000000.0,phase3_rational
2024-08-26,508031.SH,国泰海通城投宽庭保租房REIT,A,3.5,654619,0.128,0.036571428571428574,2.1628,2.3475,1.4943428571428576,1.3096428571428573,3500000000.0,phase3_rational
2024-08-27,508031.SH,国泰海通城投宽庭保租房REIT,A,3.499,247018,0.128,0.03658188053729637,2.1903,2.3825,1.467888053729637,1.2756880537296373,3499000000.0,phase3_rational
2024-08-28,508031.SH,国泰海通城投宽庭保租房REIT,A,3.49,518109,0.128,0.03667621776504298,2.1673,2.355,1.5003217765042978,1.3126217765042978,3490000000.0,phase3_rational
2024-08-29,508031.SH,国泰海通城投宽庭保租房REIT,A,3.479,1333076,0.128,0.03679218166139695,2.1703,2.365,1.5089181661396949,1.3142181661396948,3479000000.0,phase3_rational
2024-08-30,508031.SH,国泰海通城投宽庭保租房REIT,A,3.475,1515269,0.128,0.03683453237410072,2.1704,2.3651,1.5130532374100718,1.3183532374100717,3475000000.0,phase3_rational
2024-09-02,508031.SH,国泰海通城投宽庭保租房REIT,A,3.5,855295,0.128,0.036571428571428574,2.1457,2.3425,1.5114428571428573,1.3146428571428577,3500000000.0,phase3_rational
2024-09-03,508031.SH,国泰海通城投宽庭保租房REIT,A,3.478,862800,0.128,0.03680276020701553,2.1432,2.339,1.5370760207015524,1.3412760207015526,3478000000.0,phase3_rational
2024-09-04,508031.SH,国泰海通城投宽庭保租房REIT,A,3.485,462600,0.128,0.03672883787661406,2.1336,2.3225,1.539283787661406,1.3503837876614062,3485000000.0,phase3_rational
2024-09-05,508031.SH,国泰海通城投宽庭保租房REIT,A,3.507,352300,0.128,0.03649843170801255,2.1338,2.3125,1.5160431708012552,1.337343170801255,3507000000.0,phase3_rational
2024-09-06,508031.SH,国泰海通城投宽庭保租房REIT,A,3.537,559170,0.128,0.03618886061634154,2.1388,2.309,1.4800860616341538,1.3098860616341534,3537000000.0,phase3_rational
2024-09-09,508031.SH,国泰海通城投宽庭保租房REIT,A,3.529,348100,0.128,0.036270898271465006,2.1267,2.29,1.5003898271465004,1.3370898271465004,3529000000.0,phase3_rational
2024-09-10,508031.SH,国泰海通城投宽庭保租房REIT,A,3.499,781013,0.128,0.03658188053729637,2.1143,2.267,1.543888053729637,1.3911880537296373,3499000000.0,phase3_rational
2024-09-11,508031.SH,国泰海通城投宽庭保租房REIT,A,3.477,847885,0.128,0.0368133448375036,2.1044,2.263,1.5769344837503598,1.41833448375036,3477000000.0,phase3_rational
2024-09-12,508031.SH,国泰海通城投宽庭保租房REIT,A,3.477,474416,0.128,0.0368133448375036,2.0998,2.2471,1.5815344837503598,1.4342344837503598,3477000000.0,phase3_rational
2024-09-13,508031.SH,国泰海通城投宽庭保租房REIT,A,3.483,477397,0.128,0.03674992822279644,2.0724,2.2176,1.6025928222796444,1.4573928222796444,3483000000.0,phase3_rational
2024-09-18,508031.SH,国泰海通城投宽庭保租房REIT,A,3.492,609121,0.128,0.03665521191294387,2.0403,2.165,1.6252211912943877,1.5005211912943874,3492000000.0,phase3_rational
2024-09-19,508031.SH,国泰海通城投宽庭保租房REIT,A,3.376,1190100,0.128,0.037914691943127965,2.045,2.17,1.7464691943127963,1.6214691943127963,3376000000.0,phase3_rational
2024-09-20,508031.SH,国泰海通城投宽庭保租房REIT,A,3.3,1000469,0.128,0.03878787878787879,2.0431,2.15,1.835687878787879,1.728787878787879,3300000000.0,phase3_rational
2024-09-23,508031.SH,国泰海通城投宽庭保租房REIT,A,3.328,843488,0.128,0.038461538461538464,2.0381,2.14,1.8080538461538462,1.7061538461538461,3328000000.0,phase3_rational
2024-09-24,508031.SH,国泰海通城投宽庭保租房REIT,A,3.353,627650,0.128,0.03817476886370414,2.0728,2.19,1.744676886370414,1.627476886370414,3353000000.0,phase3_rational
2024-09-25,508031.SH,国泰海通城投宽庭保租房REIT,A,3.378,659466,0.128,0.037892243931320305,2.0437,2.155,1.7455243931320306,1.6342243931320306,3378000000.0,phase3_rational
2024-09-26,508031.SH,国泰海通城投宽庭保租房REIT,A,3.407,333040,0.128,0.03756970942177869,2.0787,2.22,1.678270942177869,1.5369709421778688,3407000000.0,phase3_rational
2024-09-27,508031.SH,国泰海通城投宽庭保租房REIT,A,3.408,255719,0.128,0.03755868544600939,2.1714,2.3475,1.5844685446009388,1.4083685446009389,3408000000.0,phase3_rational
2024-09-30,508031.SH,国泰海通城投宽庭保租房REIT,A,3.335,1529336,0.128,0.0383808095952024,2.1518,2.355,1.6862809595202402,1.4830809595202403,3335000000.0,phase3_rational
2024-10-08,508031.SH,国泰海通城投宽庭保租房REIT,A,3.292,1254594,0.128,0.03888213851761847,2.1928,2.38,1.6954138517618471,1.5082138517618473,3292000000.0,phase3_rational
2024-10-09,508031.SH,国泰海通城投宽庭保租房REIT,A,3.249,616322,0.128,0.039396737457679284,2.176,2.3576,1.7636737457679281,1.5820737457679281,3249000000.0,phase3_rational
2024-10-10,508031.SH,国泰海通城投宽庭保租房REIT,A,3.287,827032,0.128,0.03894128384545178,2.1441,2.29,1.7500283845451778,1.6041283845451777,3287000000.0,phase3_rational
2024-10-11,508031.SH,国泰海通城投宽庭保租房REIT,A,3.297,1225354,0.128,0.038823172581134366,2.1392,2.3,1.7431172581134362,1.5823172581134366,3297000000.0,phase3_rational
2024-10-14,508031.SH,国泰海通城投宽庭保租房REIT,A,3.26,1033288,0.128,0.0392638036809816,2.1368,2.3126,1.78958036809816,1.6137803680981597,3260000000.0,phase3_rational
2024-10-15,508031.SH,国泰海通城投宽庭保租房REIT,A,3.199,1675641,0.128,0.04001250390747109,2.1254,2.3125,1.8758503907471091,1.688750390747109,3199000000.0,phase3_rational
2024-10-16,508031.SH,国泰海通城投宽庭保租房REIT,A,3.176,2215889,0.128,0.04030226700251889,2.1331,2.328,1.897126700251889,1.7022267002518894,3176000000.0,phase3_rational
2024-10-17,508031.SH,国泰海通城投宽庭保租房REIT,A,3.202,826933,0.128,0.03997501561524048,2.1084,2.295,1.8891015615240478,1.702501561524048,3202000000.0,phase3_rational
2024-10-18,508031.SH,国泰海通城投宽庭保租房REIT,A,3.24,1653665,0.128,0.03950617283950617,2.1209,2.305,1.8297172839506173,1.645617283950617,3240000000.0,phase3_rational
2024-10-21,508031.SH,国泰海通城投宽庭保租房REIT,A,3.249,470152,0.128,0.039396737457679284,2.1211,2.3075,1.818573745767928,1.6321737457679282,3249000000.0,phase3_rational
2024-10-22,508031.SH,国泰海通城投宽庭保租房REIT,A,3.251,783400,0.128,0.03937250076899416,2.1458,2.34,1.791450076899416,1.597250076899416,3251000000.0,phase3_rational
2024-10-23,508031.SH,国泰海通城投宽庭保租房REIT,A,3.242,118892,0.128,0.03948180135718692,2.1559,2.355,1.7922801357186922,1.593180135718692,3242000000.0,phase3_rational
2024-10-24,508031.SH,国泰海通城投宽庭保租房REIT,A,3.216,452700,0.128,0.03980099502487562,2.1661,2.355,1.8139995024875621,1.6250995024875623,3216000000.0,phase3_rational
2024-10-25,508031.SH,国泰海通城投宽庭保租房REIT,A,3.244,655310,0.128,0.03945745992601726,2.1539,2.36,1.791845992601726,1.5857459926017263,3244000000.0,phase3_rational
2024-10-28,508031.SH,国泰海通城投宽庭保租房REIT,A,3.245,550948,0.128,0.039445300462249616,2.1617,2.38,1.7828300462249613,1.5645300462249616,3245000000.0,phase3_rational
2024-10-29,508031.SH,国泰海通城投宽庭保租房REIT,A,3.248,1633676,0.128,0.03940886699507389,2.1598,2.366,1.781086699507389,1.5748866995073891,3248000000.0,phase3_rational
2024-10-30,508031.SH,国泰海通城投宽庭保租房REIT,A,3.221,727188,0.128,0.039739211425023284,2.1597,2.36,1.8142211425023285,1.6139211425023285,3221000000.0,phase3_rational
2024-10-31,508031.SH,国泰海通城投宽庭保租房REIT,A,3.218,524500,0.128,0.03977625854568055,2.1476,2.335,1.830025854568055,1.6426258545680552,3218000000.0,phase3_rational
2024-11-01,508031.SH,国泰海通城投宽庭保租房REIT,A,3.225,1210157,0.128,0.03968992248062016,2.1406,2.3175,1.8283922480620158,1.651492248062016,3225000000.0,phase3_rational
2024-11-04,508031.SH,国泰海通城投宽庭保租房REIT,A,3.246,872988,0.128,0.039433148490449786,2.1275,2.305,1.8158148490449788,1.6383148490449786,3246000000.0,phase3_rational
2024-11-05,508031.SH,国泰海通城投宽庭保租房REIT,A,3.296,1773621,0.128,0.03883495145631068,2.1106,2.2825,1.7728951456310686,1.6009951456310683,3296000000.0,phase3_rational
2024-11-06,508031.SH,国泰海通城投宽庭保租房REIT,A,3.33,1643981,0.128,0.03843843843843844,2.1234,2.29,1.7204438438438436,1.5538438438438438,3330000000.0,phase3_rational
2024-11-07,508031.SH,国泰海通城投宽庭保租房REIT,A,3.335,1178487,0.128,0.0383808095952024,2.1115,2.28,1.7265809595202404,1.5580809595202405,3335000000.0,phase3_rational
2024-11-08,508031.SH,国泰海通城投宽庭保租房REIT,A,3.356,2533349,0.128,0.03814064362336115,2.1067,2.2775,1.707364362336115,1.5365643623361152,3356000000.0,phase3_rational
2024-11-11,508031.SH,国泰海通城投宽庭保租房REIT,A,3.415,2873820,0.128,0.03748169838945827,2.092,2.2575,1.6561698389458273,1.4906698389458275,3415000000.0,phase3_rational
2024-11-12,508031.SH,国泰海通城投宽庭保租房REIT,A,3.419,4417156,0.128,0.03743784732377888,2.0729,2.236,1.6708847323778881,1.5077847323778881,3419000000.0,phase3_rational
2024-11-13,508031.SH,国泰海通城投宽庭保租房REIT,A,3.41,1414405,0.128,0.0375366568914956,2.0876,2.26,1.6660656891495602,1.4936656891495605,3410000000.0,phase3_rational
2024-11-14,508031.SH,国泰海通城投宽庭保租房REIT,A,3.389,1686176,0.128,0.037769253467099445,2.0808,2.261,1.6961253467099446,1.5159253467099445,3389000000.0,phase3_rational
2024-11-15,508031.SH,国泰海通城投宽庭保租房REIT,A,3.377,1782988,0.128,0.03790346461356234,2.0948,2.2825,1.6955464613562334,1.5078464613562335,3377000000.0,phase3_rational
2024-11-18,508031.SH,国泰海通城投宽庭保租房REIT,A,3.421,347638,0.128,0.037415960245542244,2.1117,2.3175,1.6298960245542244,1.4240960245542245,3421000000.0,phase3_rational
2024-11-19,508031.SH,国泰海通城投宽庭保租房REIT,A,3.398,454176,0.128,0.03766921718658034,2.0947,2.286,1.672221718658034,1.480921718658034,3398000000.0,phase3_rational
2024-11-20,508031.SH,国泰海通城投宽庭保租房REIT,A,3.402,903252,0.128,0.0376249265138154,2.1025,2.305,1.6599926513815402,1.45749265138154,3402000000.0,phase3_rational
2024-11-21,508031.SH,国泰海通城投宽庭保租房REIT,A,3.373,379945,0.128,0.03794841387488882,2.0843,2.2751,1.7105413874888824,1.519741387488882,3373000000.0,phase3_rational
2024-11-22,508031.SH,国泰海通城投宽庭保租房REIT,A,3.389,903754,0.128,0.037769253467099445,2.0832,2.265,1.6937253467099445,1.5119253467099445,3389000000.0,phase3_rational
2024-11-25,508031.SH,国泰海通城投宽庭保租房REIT,A,3.382,1070242,0.128,0.037847427557658186,2.0682,2.241,1.7165427557658184,1.5437427557658183,3382000000.0,phase3_rational
2024-11-26,508031.SH,国泰海通城投宽庭保租房REIT,A,3.385,2255546,0.128,0.0378138847858198,2.0657,2.245,1.7156884785819795,1.5363884785819795,3385000000.0,phase3_rational
2024-11-27,508031.SH,国泰海通城投宽庭保租房REIT,A,3.39,123576,0.128,0.03775811209439528,2.0553,2.25,1.720511209439528,1.525811209439528,3390000000.0,phase3_rational
2024-11-28,508031.SH,国泰海通城投宽庭保租房REIT,A,3.38,75100,0.128,0.0378698224852071,2.0304,2.218,1.75658224852071,1.5689822485207103,3380000000.0,phase3_rational
2024-11-29,508031.SH,国泰海通城投宽庭保租房REIT,A,3.383,700768,0.128,0.03783624002364765,2.0206,2.2025,1.7630240023647654,1.5811240023647652,3383000000.0,phase3_rational
2024-12-02,508031.SH,国泰海通城投宽庭保租房REIT,A,3.377,943600,0.128,0.03790346461356234,1.981,2.17,1.8093464613562336,1.6203464613562337,3377000000.0,phase3_rational
2024-12-03,508031.SH,国泰海通城投宽庭保租房REIT,A,3.395,2222928,0.128,0.03770250368188512,1.9886,2.1675,1.7816503681885125,1.6027503681885125,3395000000.0,phase3_rational
2024-12-04,508031.SH,国泰海通城投宽庭保租房REIT,A,3.374,1379483,0.128,0.03793716656787196,1.9612,2.1375,1.832516656787196,1.6562166567871959,3374000000.0,phase3_rational
2024-12-05,508031.SH,国泰海通城投宽庭保租房REIT,A,3.372,722500,0.128,0.03795966785290629,1.9462,2.1425,1.849766785290629,1.6534667852906288,3372000000.0,phase3_rational
2024-12-06,508031.SH,国泰海通城投宽庭保租房REIT,A,3.37,474825,0.128,0.03798219584569733,1.9539,2.1585,1.8443195845697327,1.6397195845697325,3370000000.0,phase3_rational
2024-12-09,508031.SH,国泰海通城投宽庭保租房REIT,A,3.37,6426437,0.128,0.03798219584569733,1.9168,2.1151,1.8814195845697326,1.6831195845697327,3370000000.0,phase3_rational
2024-12-10,508031.SH,国泰海通城投宽庭保租房REIT,A,3.457,14801540,0.128,0.037026323401793466,1.8468,2.0551,1.8558323401793468,1.647532340179347,3457000000.0,phase3_rational
2024-12-11,508031.SH,国泰海通城投宽庭保租房REIT,A,3.5,6095590,0.128,0.036571428571428574,1.8218,2.0401,1.8353428571428574,1.6170428571428577,3500000000.0,phase3_rational
2024-12-12,508031.SH,国泰海通城投宽庭保租房REIT,A,3.48,8493462,0.128,0.0367816091954023,1.8172,2.043,1.86096091954023,1.6351609195402297,3480000000.0,phase3_rational
2024-12-13,508031.SH,国泰海通城投宽庭保租房REIT,A,3.5,1672688,0.128,0.036571428571428574,1.7771,2.005,1.8800428571428576,1.6521428571428576,3500000000.0,phase3_rational
2024-12-16,508031.SH,国泰海通城投宽庭保租房REIT,A,3.666,6061652,0.128,0.034915439170758324,1.7215,1.9526,1.7700439170758322,1.5389439170758323,3666000000.0,phase3_rational
2024-12-17,508031.SH,国泰海通城投宽庭保租房REIT,A,3.677,3116886,0.128,0.03481098721784063,1.7237,1.9591,1.757398721784063,1.521998721784063,3677000000.0,phase3_rational
2024-12-18,508031.SH,国泰海通城投宽庭保租房REIT,A,3.674,1786666,0.128,0.03483941208492107,1.7564,1.9961,1.727541208492107,1.4878412084921069,3674000000.0,phase3_rational
