date,spread_A_mv,reits_close,bond_idx_close,csi300_close,csi500_close,csi1000_close,yield_10y
2025-07-03,1.1242925815986478,1116.94,250.3733,3968.068,5922.66,6342.638,1.6407
2025-07-04,1.1247674693936756,1116.42,250.4386,3982.203,5911.435,6312.197,1.6433
2025-07-07,1.1357904656644033,1116.15,250.5194,3965.175,5900.406,6327.139,1.6406
2025-07-08,1.166478941523052,1108.93,250.4416,3998.453,5977.744,6407.698,1.6444
2025-07-09,1.1808452374888954,1105.35,250.438,3991.401,5953.487,6390.466,1.6446
2025-07-10,1.1652403812956744,1105.67,250.2951,4010.024,5983.051,6406.568,1.6616
2025-07-11,1.1710640211058263,1103.87,250.2308,4014.807,6027.079,6461.1,1.6653
2025-07-14,1.1783123749813256,1101.69,250.1435,4017.668,6020.859,6462.305,1.6726
2025-07-15,1.1571124306981773,1104.37,250.3725,4019.064,6018.758,6442.834,1.6557
2025-07-16,1.147661635194818,1106.48,250.4191,4007.202,6017.195,6462.063,1.6617
2025-07-17,1.1505036073324157,1105.25,250.4546,4034.491,6082.464,6535.671,1.663
2025-07-18,1.1707425076534403,1104.55,250.4357,4058.549,6099.61,6552.074,1.6652
2025-07-21,1.1715261707887534,1099.51,250.2788,4085.607,6161.309,6612.259,1.6774
2025-07-22,1.195570300075624,1093.95,250.1364,4118.958,6213.407,6637.104,1.6907
2025-07-23,1.1991492216643842,1086.8,249.917,4119.769,6196.758,6607.22,1.7041
2025-07-24,1.185811704131134,1087.29,249.5087,4149.037,6293.598,6701.12,1.7376
2025-07-25,1.2028528405455292,1087.36,249.4687,4127.163,6299.591,6706.61,1.7324
2025-07-28,1.207468773070641,1091.88,249.7164,4135.824,6323.42,6729.979,1.7146
2025-07-29,1.1892549436923077,1089.58,249.2942,4152.025,6356.133,6773.884,1.7466
2025-07-30,1.2073536740929995,1092.92,249.4779,4151.238,6314.687,6718.482,1.718
2025-07-31,1.140844838825108,1102.15,249.7924,4075.591,6226.343,6661.186,1.7044
2025-08-01,1.1266749048537925,1100.9,249.8316,4054.929,6213.201,6670.472,1.7059
2025-08-04,1.1450279207535887,1096.92,249.9229,4070.702,6261.731,6739.694,1.7083
2025-08-05,1.1610894326638954,1093.95,249.9153,4103.45,6303.236,6787.481,1.7061
2025-08-06,1.1586994608278824,1094.3,249.9578,4113.485,6357.377,6861.309,1.6999
2025-08-07,1.1347907849637413,1097.1,250.0304,4114.666,6337.543,6862.15,1.6894
2025-08-08,1.1426342534500669,1097.31,250.031,4104.967,6323.5,6838.13,1.6891
2025-08-11,1.1370154023757237,1093.62,249.7662,4122.511,6391.76,6943.937,1.7203
2025-08-12,1.1400894326638948,1093.26,249.5233,4143.825,6418.16,6963.611,1.7271
2025-08-13,1.1606524735010841,1091.29,249.4927,4176.578,6508.098,7064.334,1.7262
2025-08-14,1.170327548171072,1087.28,249.3701,4173.313,6429.846,6976.488,1.7341
2025-08-15,1.184244926896693,1080.91,249.2119,4202.353,6568.57,7117.501,1.7465
2025-08-18,1.211237720735348,1062.52,248.5117,4239.413,6668.173,7237.602,1.7872
2025-08-19,1.2765611100340861,1054.03,248.5578,4223.374,6655.311,7242.849,1.7725
2025-08-20,1.2664116827476037,1058.6,248.4594,4271.396,6728.069,7305.461,1.782
2025-08-21,1.2787926801787424,1060.24,248.4877,4288.071,6704.166,7253.343,1.7667
2025-08-22,1.2536809863202547,1062.06,248.4504,4377.998,6822.847,7362.94,1.7818
2025-08-25,1.2641157533855265,1064.31,248.6572,4469.222,6951.896,7477.728,1.7643
2025-08-26,1.2200652613991252,1077.04,248.8134,4452.591,6964.065,7476.467,1.7598
2025-08-27,1.1832383061777272,1077.87,248.869,4386.127,6862.562,7336.504,1.7988
2025-08-28,1.142181271321878,1076.41,248.6466,4463.782,7011.16,7447.11,1.8478
2025-08-29,1.1530185205579644,1073.33,248.6863,4496.759,7043.942,7438.677,1.8379
2025-09-01,1.1703839126020519,1070.31,248.7892,4523.711,7110.288,7501.148,1.8257
2025-09-02,1.1700055197203671,1075.59,248.8639,4490.453,6961.689,7313.882,1.8167
2025-09-03,1.1768193847832866,1078.54,249.0709,4459.83,6868.462,7206.876,1.7984
2025-09-04,1.1181583104505057,1083.09,249.1687,4365.209,6698.447,7041.154,1.806
2025-09-05,1.1461301735022325,1078.42,248.9249,4460.325,6913.953,7245.667,1.826
2025-09-08,1.1437434237731505,1073.21,248.6742,4467.573,6992.117,7311.034,1.8514
2025-09-09,1.1310434237731501,1073.82,248.4786,4436.258,6928.965,7226.028,1.8641
2025-09-10,1.10553266162809,1070.84,248.119,4445.365,6932.109,7230.168,1.8992
2025-09-11,1.1419893257112748,1069.66,248.0649,4548.035,7122.705,7399.885,1.8743
2025-09-12,1.1297112333542714,1070.04,248.1574,4521.998,7147.749,7422.884,1.867
2025-09-15,1.1119700882030965,1071.9,248.2438,4533.056,7137.363,7415.571,1.8724
2025-09-16,1.1380622715494724,1069.74,248.3025,4523.337,7190.993,7483.628,1.8527
2025-09-17,1.163066663280268,1071.32,248.4636,4551.023,7260.035,7554.813,1.8349
2025-09-18,1.1427388168586388,1071.2,248.3817,4498.109,7199.883,7476.402,1.8546
2025-09-19,1.1113936224601724,1071.34,248.1638,4501.92,7170.349,7438.189,1.8789
2025-09-22,1.1356234317907867,1068.64,248.2138,4522.608,7225.128,7489.478,1.8647
2025-09-23,1.1570331444167683,1067.96,247.9953,4519.778,7180.714,7408.069,1.877
2025-09-24,1.14021756932561,1066.29,247.6596,4566.071,7323.709,7534.222,1.9022
2025-09-25,1.1683124014715291,1063.61,247.5325,4593.488,7341.324,7506.512,1.884
2025-09-26,1.1807289148686175,1064.42,247.5708,4550.049,7240.911,7397.589,1.8768
2025-09-29,1.181015616398714,1061.91,247.5304,4620.053,7350.56,7497.831,1.887
2025-09-30,1.2062008464752516,1061.47,247.6558,4640.694,7412.368,7574.963,1.8605
2025-10-09,1.2273460589561853,1059.6,247.9217,4709.482,7548.923,7648.052,1.8466
2025-10-10,1.2218512085097262,1058.71,247.8878,4616.834,7398.224,7533.82,1.846
2025-10-13,1.2267589678766462,1058.72,248.1409,4593.979,7376.564,7519.764,1.8383
2025-10-14,1.229572330048206,1055.45,248.1169,4539.064,7194.851,7373.152,1.8368
2025-10-15,1.2444730182936703,1051.93,248.0958,4606.288,7294.001,7483.449,1.8449
2025-10-16,1.2674584994842282,1047.78,248.2126,4618.422,7231.534,7401.838,1.8407
2025-10-17,1.3162992923684644,1043.46,248.4884,4514.235,7016.066,7185.478,1.8246
2025-10-20,1.3417024753038242,1036.81,248.3997,4538.22,7069.641,7239.185,1.8498
2025-10-21,1.369202390527907,1031.66,248.4623,4607.872,7185.624,7344.047,1.8357
2025-10-22,1.3736300325612627,1031.79,248.509,4592.57,7128.478,7312.21,1.8293
2025-10-23,1.3894794835325965,1036.34,248.4973,4606.345,7142.954,7308.099,1.8391
2025-10-24,1.3486060427789563,1045.13,248.4227,4660.684,7258.534,7419.235,1.8486
2025-10-27,1.3654756150613547,1040.52,248.4941,4716.019,7379.394,7495.383,1.8423
2025-10-28,1.340674973903448,1049.4,248.8559,4691.973,7341.03,7479.221,1.8179
2025-10-29,1.3292589524595575,1051.95,248.9108,4747.838,7480.967,7569.117,1.8208
2025-10-30,1.3316163411984197,1051.41,249.0177,4709.911,7385.711,7485.085,1.8098
2025-10-31,1.3593457652504544,1045.73,249.2522,4640.668,7331.003,7506.675,1.7954
2025-11-03,1.3725619628256902,1039.1,249.3293,4653.403,7333.601,7538.118,1.7944
2025-11-04,1.386887453513604,1033.05,249.3373,4618.699,7210.825,7435.731,1.7984
2025-11-05,1.3926135584893045,1035.9,249.4282,4627.257,7229.341,7464.863,1.7964
2025-11-06,1.376705894906763,1035.2,249.307,4693.403,7345.723,7551.83,1.81
2025-11-07,1.3545148614601203,1041.51,249.2562,4678.794,7327.911,7541.878,1.8142
2025-11-10,1.319263933997373,1046.59,249.313,4695.051,7343.802,7563.254,1.8139
2025-11-11,1.2960897612377853,1046.8,249.355,4652.166,7291.608,7540.791,1.8119
2025-11-12,1.3159795593257324,1047.79,249.4414,4645.908,7243.248,7486.377,1.8071
2025-11-13,1.3063959903023699,1047.32,249.4136,4702.074,7355.291,7590.576,1.8126
2025-11-14,1.292134849004395,1050.45,249.4223,4628.14,7235.462,7502.757,1.814
2025-11-17,1.2972584994842282,1051.35,249.5216,4598.053,7235.351,7523.076,1.8109
2025-11-18,1.2975779686040196,1051.18,249.5645,4568.193,7151.018,7448.101,1.8121
2025-11-19,1.3063726152586768,1047.89,249.53,4588.292,7122.747,7387.208,1.8179
2025-11-20,1.3251607128289473,1044.2,249.5442,4564.948,7061.95,7340.412,1.8135
2025-11-21,1.3310342314712995,1041.16,249.507,4453.608,6817.41,7067.703,1.8166
2025-11-24,1.3456116157973341,1036.41,249.5313,4448.048,6868.966,7156.409,1.821
2025-11-25,1.3316148838570714,1040.36,249.423,4490.405,6954.603,7249.947,1.8301
2025-11-26,1.3141185979574934,1043.63,249.1588,4517.626,6965.045,7248.449,1.8462
2025-11-27,1.3167697016115631,1040.5,249.0179,4515.403,6951.284,7257.454,1.8537
2025-11-28,1.3255867796216394,1040.34,249.0448,4526.662,7031.551,7334.21,1.8412
2025-12-01,1.3227290525469166,1037.85,249.0875,4576.486,7101.832,7386.681,1.8366
2025-12-02,1.3439256001559279,1035.28,248.9632,4554.335,7040.301,7313.178,1.8442
2025-12-03,1.32649059526982,1035.82,248.8172,4531.049,6996.355,7248.274,1.8519
2025-12-04,1.3156155894437949,1033.28,248.4512,4546.566,7012.806,7248.657,1.8718
2025-12-05,1.3259852193823807,1031.5,248.5129,4584.537,7097.839,7342.492,1.848
2025-12-08,1.3376297176088716,1027.84,248.4924,4621.755,7172.367,7423.046,1.8499
2025-12-09,1.3556267022186035,1025.11,248.6337,4598.223,7121.326,7380.584,1.8425
2025-12-10,1.3209943897918064,1029.56,248.718,4591.827,7155.994,7408.244,1.8447
2025-12-11,1.3261450399032646,1027.8,248.9067,4552.185,7082.893,7311.995,1.8404
2025-12-12,1.3258817986703377,1028.5,248.8331,4580.95,7169.791,7370.942,1.8396
2025-12-15,1.3445601696362035,1021.85,248.6379,4552.06,7113.962,7309.078,1.8488
2025-12-16,1.418306927532926,1017.95,248.6199,4497.555,7001.319,7181.62,1.8458
2025-12-17,1.449012467140727,1013.19,248.8087,4579.875,7137.834,7288.738,1.834
2025-12-18,1.4511821450223907,1007.38,248.8624,4552.793,7100.836,7272.402,1.8356
2025-12-19,1.4686738863466082,999.19,248.9704,4568.178,7169.551,7329.806,1.8308
2025-12-22,1.471147344173128,992.05,248.949,4611.624,7255.661,7408.349,1.8415
2025-12-23,1.4891813600836188,983.81,249.0944,4620.734,7256.786,7392.42,1.8352
2025-12-24,1.3979030444507203,1006.71,249.182,4634.059,7352.04,7506.381,1.8356
2025-12-25,1.3500583158070623,1016.67,249.2199,4642.536,7410.712,7579.379,1.8386
2025-12-26,1.3631811361959076,1014.8,249.3072,4657.24,7458.839,7605.53,1.8376
2025-12-29,1.3536951243898332,1010.54,249.0278,4639.372,7430.615,7594.158,1.8584
2025-12-30,1.3576842490731378,1009.52,249.0027,4651.282,7458.936,7597.299,1.8582
2025-12-31,1.3675007301212934,1009.84,248.9888,4629.94,7465.574,7595.285,1.8473
2026-01-05,1.3443508476643358,1015.85,248.914,4717.746,7651.198,7753.88,1.8584
2026-01-06,1.3078909598706943,1023.3,248.7172,4790.694,7814.136,7864.903,1.8829
2026-01-07,1.2849832889111557,1029.23,248.5693,4776.666,7875.082,7906.42,1.9019
2026-01-08,1.3099232671064396,1030.64,248.6852,4737.654,7894.545,7971.589,1.8905
2026-01-09,1.33714239831508,1028.93,248.7749,4758.922,8056.686,8129.183,1.8782
2026-01-12,1.3528743984966622,1028.82,248.9204,4789.916,8249.128,8357.011,1.8585
2026-01-13,1.3596545496465833,1027.77,249.0091,4761.032,8143.28,8203.133,1.8519
2026-01-14,1.3621545496465837,1027.74,249.0487,4741.931,8227.697,8257.172,1.8494
2026-01-15,1.3537351304006722,1025.22,249.1477,4751.429,8223.268,8240.775,1.8544
2026-01-16,1.3555204224109034,1025.26,249.2233,4731.873,8232.674,8232.729,1.8424
2026-01-19,1.3657818162579778,1024.52,249.3002,4734.456,8287.947,8265.646,1.8393
2026-01-20,1.3449085420436255,1030.01,249.4701,4718.878,8247.805,8182.752,1.8326
2026-01-21,1.3278978590663282,1034.68,249.6807,4723.069,8340.113,8247.68,1.8312
2026-01-22,1.303231710643442,1043.35,249.7393,4723.709,8387.595,8309.346,1.8425
2026-01-23,1.2978863746722027,1047.51,249.8696,4702.497,8590.166,8470.744,1.8298
2026-01-26,1.3172163411984195,1044.93,249.9548,4706.964,8506.693,8365.435,1.8242
2026-01-27,1.3046381498603277,1045.72,249.8923,4705.692,8548.932,8382.153,1.8311
2026-01-28,1.305317182070996,1046.18,249.954,4717.991,8601.164,8399.794,1.8164
2026-01-29,1.2857043092850562,1056.78,249.9927,4753.87,8517.843,8332.207,1.8174
2026-01-30,1.3062674037246786,1052.42,249.9672,4706.34,8370.52,8254.86,1.8112
2026-02-02,1.3259045720408833,1043.27,250.005,4605.98,8037.046,7975.428,1.82
2026-02-03,1.3200847107628233,1044.66,249.9519,4660.107,8286.701,8209.101,1.8172
2026-02-04,1.3104382135359722,1045.7,249.9382,4698.683,8299.057,8207.12,1.8193
2026-02-05,1.3271041409193256,1043.65,249.9985,4670.419,8146.107,8068.077,1.8169
2026-02-06,1.345415224451549,1042.83,250.1665,4643.596,8146.413,8051.574,1.8102
2026-02-09,1.350664148135874,1040.72,250.2999,4719.056,8311.283,8233.778,1.8114
2026-02-10,1.3406589524595576,1044.1,250.3335,4724.296,8306.445,8250.3,1.8094
2026-02-11,1.335994676707377,1044.98,250.4003,4713.819,8325.811,8239.513,1.7994
2026-02-12,1.3521163411984198,1045.91,250.4725,4719.578,8423.57,8314.832,1.7893
2026-02-13,1.3395068010067297,1047.08,250.501,4660.406,8299.585,8204.829,1.7928
2026-02-24,1.3481056461589258,1043.88,250.6901,4707.544,8392.91,8299.771,1.8023
2026-02-25,1.3406851630368857,1044.36,250.5954,4735.886,8527.559,8426.331,1.8158
2026-02-26,1.348179545061043,1040.7,250.3714,4726.874,8557.216,8490.617,1.8288
2026-02-27,1.4150508476643355,1035.78,250.3934,4710.647,8658.45,8560.843,1.7877
2026-03-02,1.4421343809095506,1031.23,250.5901,4728.669,8658.334,8476.965,1.7761
2026-03-03,1.425997552344144,1033.55,250.6265,4655.896,8281.614,8142.454,1.7807
2026-03-04,1.4239811361959078,1031.63,250.6822,4602.625,8248.945,8094.518,1.7768
2026-03-05,1.4356375471232108,1030.77,250.7282,4647.692,8309.171,8171.119,1.7779
2026-03-06,1.460008344769022,1027.62,250.743,4660.439,8360.335,8248.857,1.781
2026-03-09,1.4486880692320812,1023.06,250.4836,4615.455,8279.481,8203.869,1.8054
2026-03-10,1.4227153717153491,1027.11,250.498,4674.756,8410.303,8350.09,1.8055
2026-03-11,1.4362628988611252,1026.36,250.4605,4704.496,8403.33,8363.526,1.8075
2026-03-12,1.4548177325892604,1021.94,250.5151,4687.56,8359.472,8335.908,1.8052
2026-03-13,1.4522280955152342,1023.15,250.5097,4669.14,8239.798,8214.293,1.8143
2026-03-16,1.4650443230078305,1018.19,250.3653,4671.559,8185.152,8211.352,1.8312
2026-03-17,1.466363329608295,1020.3,250.4103,4637.439,8016.026,8019.857,1.8314
2026-03-18,1.4546291382030179,1023.57,250.5296,4658.332,8096.428,8096.595,1.8175
2026-03-19,1.4413280955152346,1023.62,250.5583,4583.251,7877.09,7909.234,1.8252
2026-03-20,1.4332766645006838,1021.78,250.5566,4567.018,7760.037,7783.435,1.8299
2026-03-23,1.4521657107949988,1012.04,250.5674,4417.997,7440.745,7409.107,1.8316
2026-03-24,1.4528029449982809,1013.78,250.6598,4474.722,7597.373,7600.857,1.8272
2026-03-25,1.4646147370778777,1014.64,250.7166,4537.466,7767.665,7751.181,1.8233
2026-03-26,1.4622951219260534,1012.85,250.7956,4477.534,7642.13,7639.376,1.8194
2026-03-27,1.4652477611375494,1013.34,250.8172,4502.57,7737.614,7746.313,1.8172
2026-03-30,1.4823702321920955,1012.57,250.9934,4491.95,7753.723,7767.93,1.8063
2026-03-31,1.4947807938215898,1010.36,251.0425,4450.049,7617.326,7619.85,1.8171
2026-04-01,1.488247344173128,1010.72,250.9995,4526.067,7750.092,7764.153,1.8244
2026-04-02,1.495201216519926,1010.8,251.0044,4478.914,7605.293,7623.417,1.8209
2026-04-03,1.4657503329889807,1013.29,251.1034,4440.789,7534.938,7536.6,1.8199
2026-04-07,1.4614002520902531,1016.44,251.286,4440.616,7571.111,7606.017,1.8171
2026-04-08,1.444191578102771,1022.67,251.4234,4595.556,7945.153,7955.768,1.8136
2026-04-09,1.45686131055794,1020.09,251.4601,4566.224,7898.633,7921.447,1.8192
2026-04-10,1.4687070160495241,1019.81,251.5899,4636.566,7969.365,7998.232,1.8128
2026-04-13,1.4921617734289814,1018.07,251.7813,4646.155,7967.697,8025.572,1.7933
2026-04-14,1.4546259515919244,1021.91,251.8815,4701.284,8088.569,8144.762,1.7829
2026-04-15,1.447315371715349,1022.13,251.9361,4685.246,8044.077,8106.165,1.7809
2026-04-16,1.4039102371202852,1029.05,251.9588,4736.608,8180.082,8232.983,1.7812
2026-04-17,1.4152085420436251,1029.57,252.153,4728.672,8214.194,8307.436,1.7623
2026-04-20,1.4201082171568356,1030.36,252.2752,4757.442,8290.022,8357.814,1.7627
2026-04-21,1.4470990672029496,1028.61,252.4223,4767.997,8270.327,8351.156,1.751
2026-04-22,1.4478058949067634,1029.34,252.5806,4799.627,8376.181,8481.24,1.7389
2026-04-23,1.4520771791395921,1026.0,252.4851,4786.327,8295.207,8362.74,1.7548
2026-04-24,1.4704835676316235,1024.58,252.3637,4769.369,8247.876,8304.141,1.7601
2026-04-27,1.520482264482759,1018.46,252.219,4770.947,8299.049,8338.726,1.7697
2026-04-28,1.5283789196248778,1016.06,252.2723,4758.208,8203.961,8226.692,1.7654
2026-04-29,1.5659487569099109,1013.74,252.39,4810.347,8342.422,8343.065,1.7444
2026-04-30,1.5819144337055124,1011.08,252.3296,4807.307,8349.508,8381.947,1.7473
2026-05-06,1.5858363988760753,1009.53,252.208,4877.093,8588.44,8574.556,1.7654
2026-05-07,1.5844132383346976,1010.37,252.2378,4900.51,8696.799,8714.51,1.7631
2026-05-08,1.5507250710604041,1011.66,252.3057,4871.912,8694.171,8741.151,1.7648
2026-05-11,1.5604448869413816,1009.02,252.4269,4951.837,8839.742,8866.779,1.7622
2026-05-12,1.5595925450434782,1007.61,252.5495,4948.047,8785.979,8821.887,1.7592
2026-05-13,1.6014065242752562,1002.11,252.6534,4998.342,8918.239,8955.447,1.7514
2026-05-14,1.623521363700815,994.7,252.6571,4914.597,8670.157,8778.709,1.7588
2026-05-15,1.632180258903134,989.93,252.6635,4859.593,8536.344,8682.654,1.7658
2026-05-18,1.621026056788666,991.24,252.7727,4833.524,8554.237,8720.213,1.7585
2026-05-19,1.5568172014487753,1014.7,252.9595,4852.883,8627.946,8808.645,1.7345
2026-05-20,1.5572853443472254,1011.11,253.0055,4850.7,8656.306,8808.91,1.7382
2026-05-21,1.5624889313691508,1004.67,253.0173,4783.098,8419.837,8510.496,1.7448
2026-05-22,1.5580659691258094,1004.41,253.0157,4845.096,8576.94,8692.666,1.7519
2026-05-25,1.5819764631762654,1002.65,253.1057,4921.597,8703.89,8799.312,1.7484
2026-05-26,1.6201792722042854,997.89,253.231,4947.849,8658.619,8687.253,1.7405
2026-05-27,1.672150157211453,989.62,253.3944,4908.171,8530.98,8546.514,1.7216
2026-05-28,1.7129045205035967,981.93,253.5471,4914.213,8563.222,8637.743,1.7193
2026-05-29,1.696053910783322,989.83,253.6392,4892.121,8359.56,8408.736,1.709
2026-06-01,1.6562319651674193,999.89,253.8235,4844.256,8274.212,8345.129,1.7009
2026-06-02,1.660436396873898,998.56,253.8692,4914.559,8321.435,8384.781,1.7036
2026-06-03,1.654402176332196,999.71,253.8554,4938.809,8362.156,8432.679,1.7128
2026-06-04,1.6519875338654773,1000.72,253.9202,4904.745,8356.744,8420.095,1.7081
2026-06-05,1.6256392215337854,1002.77,253.8869,4816.92,8251.141,8340.963,1.7207
2026-06-08,1.61688435576586,999.72,253.8191,4713.636,7963.453,8081.261,1.7275
2026-06-09,1.6272272835312098,994.08,253.7004,4801.811,8176.179,8318.698,1.7376
2026-06-10,1.6542165905282546,987.03,253.5447,4748.593,8063.864,8198.723,1.7476
2026-06-11,1.6691371092146092,980.61,253.3793,4722.412,8035.779,8159.455,1.7475
2026-06-12,1.6595209188803706,983.81,253.3939,4777.321,8106.203,8202.799,1.7427
2026-06-15,1.6657277179960683,982.54,253.4574,4891.713,8406.748,8521.233,1.7446
2026-06-16,1.6795537160736635,981.28,253.5678,4884.232,8507.98,8646.403,1.7324
2026-06-17,1.680485947384084,980.82,253.6844,4931.386,8627.086,8704.468,1.727
2026-06-18,1.732611878674247,968.09,253.7562,4941.599,8673.09,8771.024,1.7299
2026-06-22,1.7894326886397238,948.37,253.8277,5059.658,8868.782,8865.676,1.7375
2026-06-23,1.7878015361174506,941.69,253.7672,4919.386,8688.592,8680.039,1.7437
2026-06-24,1.8011971628051047,928.96,253.7449,4943.02,8842.938,8793.487,1.7454
2026-06-25,1.728459283804223,950.66,253.8703,5020.104,8938.011,8825.92,1.7351
2026-06-26,1.7397193477232764,944.9,253.93,4868.221,8703.565,8601.408,1.7314
2026-06-29,1.677152570225885,958.81,254.0974,4926.921,8821.094,8597.893,1.717
2026-06-30,1.610798341335202,970.51,254.0324,4979.433,9031.379,8809.786,1.733
2026-07-01,1.6117414752579737,972.88,253.8618,4958.977,9028.933,8876.63,1.7448
2026-07-02,1.6549646103926918,969.22,253.8789,4812.296,8694.176,8625.334,1.741
2026-07-03,1.6033677433737055,982.33,253.8765,4842.174,8745.261,8620.789,1.7463
2026-07-06,1.600438760394192,984.38,254.01,4841.998,8651.134,8472.603,1.7379
2026-07-07,1.6155479307069998,979.95,254.0566,4792.262,8508.789,8301.804,1.7406
2026-07-08,1.6446208723555138,972.79,254.1373,4755.534,8390.019,8117.861,1.7385
2026-07-09,1.6294041405634296,973.83,254.2044,4876.313,8652.787,8300.077,1.7376
2026-07-10,1.6147746749091758,980.69,254.2322,4780.787,8503.971,8198.308,1.7398
2026-07-13,1.6399207898563575,977.23,254.2539,4695.383,8138.144,7787.853,1.7442
2026-07-14,1.6289838160310735,974.73,254.2747,4796.502,8275.939,7925.123,1.7402
2026-07-15,1.6459230051464069,970.28,254.3389,4786.783,8147.579,7817.831,1.7406
2026-07-16,1.6308459122900087,975.1,254.336,4698.434,7955.664,7631.762,1.7437
2026-07-17,1.646724091941782,970.03,254.3825,4529.095,7513.763,7167.996,1.7404
2026-07-20,1.664824577197998,964.16,254.3937,4598.321,7411.313,6965.376,1.7453
2026-07-21,1.6596489088314006,958.53,254.4283,4739.229,7800.609,7259.863,1.745
2026-07-22,1.6932698895067264,949.59,254.6252,4717.244,7751.662,7158.762,1.7297
2026-07-23,1.7005277885584074,948.35,254.7146,4728.002,7734.31,7195.5,1.7325
2026-07-24,1.7116348496064409,949.2,254.7853,4649.192,7532.701,6995.693,1.7282
2026-07-27,1.7071685780742878,944.13,254.8725,4702.427,7720.598,7228.785,1.7337
2026-07-28,1.689712838119167,940.31,254.8929,4569.524,7443.433,7026.276,1.7351
2026-07-29,1.6774277179960684,941.83,254.9022,4600.262,7524.508,7095.186,1.7329
2026-07-30,1.670131268991651,943.17,255.0367,4549.72,7309.575,6900.658,1.7196
2026-07-31,1.635763744997074,953.74,255.1519,4588.197,7493.985,7075.507,1.7141
