date,spread_9REITs,spread_B,yield_10y,d_spread,d_B,regime
2024-01-02,2.121820228887771,-51.60219669332,2.5601,0.03259926293669757,-4.04489467223101,下行
2024-01-03,2.134009781741233,-52.791333647384,2.5531,0.012189552853461905,-1.189136954063997,下行
2024-01-04,2.199949233604888,-49.510650048965,2.5368,0.06593945186365513,3.280683598419003,下行
2024-01-05,2.219249233604888,-48.245899255931,2.5175,0.019299999999999873,1.264750793033997,下行
2024-01-08,2.2444684813829787,-44.45053886091,2.5136,0.025219247778090814,3.7953603950209995,下行
2024-01-09,2.3682017401377573,-42.501984998376,2.4862,0.12373325875477859,1.9485538625339984,下行
2024-01-10,2.4846470780931975,-38.058879490001,2.4982,0.11644533795544021,4.443105508375005,下行
2024-01-11,2.535422521268535,-34.66488460484,2.4992,0.050775443175337553,3.393994885161,下行
2024-01-12,2.2255339004209422,-78.335205626275,2.5172,-0.30988862084759283,-43.670321021435,下行
2024-01-15,2.3503394015673558,-46.215979774356,2.5212,0.12480550114641353,32.119225851919,下行
2024-01-16,2.2654275725484987,-43.694341706204,2.5252,-0.08491182901885708,2.5216380681520008,下行
2024-01-17,2.213916436746988,-34.507945864972,2.5077,-0.051511135801510566,9.186395841231999,下行
2024-01-18,2.263354518631279,-35.981017212399,2.5092,0.049438081884290774,-1.4730713474270019,下行
2024-01-19,2.2366050425238253,-32.172303400355,2.5027,-0.026749476107453596,3.8087138120440045,下行
2024-01-22,2.28636369927104,-32.948638201375,2.4922,0.04975865674721458,-0.7763348010199991,下行
2024-01-23,2.2845187024837297,-29.755036324427998,2.5042,-0.0018449967873102047,3.1936018769469996,下行
2024-01-24,2.2819759074737815,-25.274310919689,2.5042,-0.00254279500994814,4.4807254047389975,下行
2024-01-25,2.24339826540409,-25.954180118927,2.4984,-0.03857764206969172,-0.6798691992379986,下行
2024-01-26,2.2287179084650184,-28.811585157395,2.4994,-0.014680356939071437,-2.857405038468002,下行
2024-01-29,2.23318803081159,-28.864132620867,2.494,0.0044701223465715145,-0.05254746347199912,下行
2024-01-30,2.2801811389728095,-30.573966391721,2.4557,0.0469931081612196,-1.7098337708540008,下行
2024-01-31,2.3050594140219465,-28.913650685097,2.433,0.024878275049136978,1.6603157066240009,下行
2024-02-01,2.3070219810588624,-28.208700636489,2.4354,0.0019625670369158854,0.7049500486080014,下行
2024-02-02,2.3164629994740302,-27.131797196788998,2.4244,0.009441018415167868,1.0769034397000006,下行
2024-02-05,2.3701444179677162,-31.586081802118002,2.4002,0.05368141849368602,-4.454284605329004,下行
2024-02-06,2.2924184853589518,-27.483085297438002,2.4525,-0.07772593260876448,4.10299650468,下行
2024-02-07,2.322759414021946,-27.167481287283,2.4153,0.030340928662994315,0.3156040101550026,下行
2024-02-08,2.2484278236173387,-28.140395242862,2.4379,-0.07433159040460735,-0.9729139555789992,下行
2024-02-19,2.089630756132756,-25.390421455679004,2.4344,-0.15879706748458267,2.749973787182995,下行
2024-02-20,2.1308731422989666,-18.641966336375997,2.4134,0.041242386166210565,6.7484551193030065,下行
2024-02-21,2.133518949949571,-18.419806972522,2.4119,0.0026458076506044037,0.22215936385399715,下行
2024-02-22,2.114211979827089,-16.209308371595,2.4033,-0.01930697012248217,2.210498600927,下行
2024-02-23,1.9868647695022512,-29.327616834464,2.4009,-0.12734721032483765,-13.118308462868999,下行
2024-02-26,1.942339660933661,-27.896688815506998,2.3789,-0.044525108568590266,1.430928018957001,下行
